

TrainId=167 Delay=0 FreeRun=5880 	Final Delay=235
T9 Train178 AimedDepartureTime=15700 WaitTime=30 BaseTime=15700 RunTime=240	OptSolTime=15700
T10 Train178 AimedDepartureTime=15940 WaitTime=0 BaseTime=15940 RunTime=180	OptSolTime=15940
T11 Train178 AimedDepartureTime=16180 WaitTime=0 BaseTime=16180 RunTime=320	OptSolTime=16498
T12 Train178 AimedDepartureTime=16540 WaitTime=40 BaseTime=16540 RunTime=107	OptSolTime=16858
T13 Train178 AimedDepartureTime=16647 WaitTime=0 BaseTime=16647 RunTime=72	OptSolTime=17007
T14 Train178 AimedDepartureTime=16719 WaitTime=0 BaseTime=16719 RunTime=211	OptSolTime=17079
T15 Train178 AimedDepartureTime=16960 WaitTime=30 BaseTime=16960 RunTime=150	OptSolTime=17320
T16 Train178 AimedDepartureTime=17140 WaitTime=30 BaseTime=17140 RunTime=90	OptSolTime=17500
T17 Train178 AimedDepartureTime=17260 WaitTime=30 BaseTime=17260 RunTime=150	OptSolTime=17620
T18 Train178 AimedDepartureTime=17440 WaitTime=30 BaseTime=17440 RunTime=300	OptSolTime=17800
T19 Train178 AimedDepartureTime=17920 WaitTime=180 BaseTime=17920 RunTime=90	OptSolTime=18280
T20 Train178 AimedDepartureTime=18010 WaitTime=0 BaseTime=18010 RunTime=30	OptSolTime=18370
T21 Train178 AimedDepartureTime=18040 WaitTime=0 BaseTime=18040 RunTime=150	OptSolTime=18400
T22 Train178 AimedDepartureTime=18220 WaitTime=30 BaseTime=18220 RunTime=90	OptSolTime=18580
T23 Train178 AimedDepartureTime=18340 WaitTime=30 BaseTime=18340 RunTime=90	OptSolTime=18700
T24 Train178 AimedDepartureTime=18460 WaitTime=30 BaseTime=18460 RunTime=110	OptSolTime=18820
T25 Train178 AimedDepartureTime=18570 WaitTime=0 BaseTime=18570 RunTime=250	OptSolTime=18930

TrainId=179 Delay=0 FreeRun=24778 	Final Delay=0
T25 Train179 AimedDepartureTime=20680 WaitTime=60 BaseTime=20680 RunTime=212	OptSolTime=20680
T24 Train179 AimedDepartureTime=20892 WaitTime=0 BaseTime=20892 RunTime=148	OptSolTime=20892
T23 Train179 AimedDepartureTime=21070 WaitTime=30 BaseTime=21070 RunTime=150	OptSolTime=21070
T22 Train179 AimedDepartureTime=21250 WaitTime=30 BaseTime=21250 RunTime=150	OptSolTime=21250
T21 Train179 AimedDepartureTime=21430 WaitTime=30 BaseTime=21430 RunTime=149	OptSolTime=21430
T20 Train179 AimedDepartureTime=21579 WaitTime=0 BaseTime=21579 RunTime=45	OptSolTime=21579
T19 Train179 AimedDepartureTime=21624 WaitTime=0 BaseTime=21624 RunTime=196	OptSolTime=21624
T18 Train179 AimedDepartureTime=21880 WaitTime=60 BaseTime=21880 RunTime=300	OptSolTime=21880
T17 Train179 AimedDepartureTime=22210 WaitTime=30 BaseTime=22210 RunTime=210	OptSolTime=22210
T16 Train179 AimedDepartureTime=22450 WaitTime=30 BaseTime=22450 RunTime=210	OptSolTime=22450
T15 Train179 AimedDepartureTime=22690 WaitTime=30 BaseTime=22690 RunTime=150	OptSolTime=22690
T14 Train179 AimedDepartureTime=22870 WaitTime=30 BaseTime=22870 RunTime=208	OptSolTime=22870
T13 Train179 AimedDepartureTime=23078 WaitTime=0 BaseTime=23078 RunTime=80	OptSolTime=23078
T12 Train179 AimedDepartureTime=23158 WaitTime=0 BaseTime=23158 RunTime=120	OptSolTime=23158
T11 Train179 AimedDepartureTime=23318 WaitTime=40 BaseTime=23318 RunTime=380	OptSolTime=23318
T10 Train179 AimedDepartureTime=23878 WaitTime=180 BaseTime=23878 RunTime=180	OptSolTime=23878
T9 Train179 AimedDepartureTime=24058 WaitTime=0 BaseTime=24058 RunTime=240	OptSolTime=24058
T8 Train179 AimedDepartureTime=24328 WaitTime=30 BaseTime=24328 RunTime=270	OptSolTime=24328
T7 Train179 AimedDepartureTime=24598 WaitTime=0 BaseTime=24598 RunTime=180	OptSolTime=24598
T6 Train179 AimedDepartureTime=24778 WaitTime=0 BaseTime=24778 RunTime=300	OptSolTime=24778

TrainId=116 Delay=6651 FreeRun=1265 	Final Delay=6651
T1 Train116 AimedDepartureTime=0 WaitTime=0 BaseTime=6651 RunTime=280	OptSolTime=6651
T2 Train116 AimedDepartureTime=0 WaitTime=0 BaseTime=6931 RunTime=252	OptSolTime=6931
T3 Train116 AimedDepartureTime=0 WaitTime=0 BaseTime=7183 RunTime=458	OptSolTime=7183
T4 Train116 AimedDepartureTime=0 WaitTime=0 BaseTime=7641 RunTime=275	OptSolTime=7641
T5 Train116 AimedDepartureTime=0 WaitTime=0 BaseTime=7916 RunTime=385	OptSolTime=7916

TrainId=180 Delay=0 FreeRun=22170 	Final Delay=318
T6 Train180 AimedDepartureTime=18520 WaitTime=0 BaseTime=18520 RunTime=300	OptSolTime=18520
T7 Train180 AimedDepartureTime=18820 WaitTime=0 BaseTime=18820 RunTime=180	OptSolTime=18820
T8 Train180 AimedDepartureTime=19000 WaitTime=0 BaseTime=19000 RunTime=270	OptSolTime=19000
T9 Train180 AimedDepartureTime=19300 WaitTime=30 BaseTime=19300 RunTime=240	OptSolTime=19678
T10 Train180 AimedDepartureTime=19540 WaitTime=0 BaseTime=19540 RunTime=180	OptSolTime=19918
T11 Train180 AimedDepartureTime=19780 WaitTime=0 BaseTime=19780 RunTime=320	OptSolTime=20098
T12 Train180 AimedDepartureTime=20140 WaitTime=40 BaseTime=20140 RunTime=107	OptSolTime=20458
T13 Train180 AimedDepartureTime=20247 WaitTime=0 BaseTime=20247 RunTime=72	OptSolTime=20565
T14 Train180 AimedDepartureTime=20319 WaitTime=0 BaseTime=20319 RunTime=211	OptSolTime=20637
T15 Train180 AimedDepartureTime=20560 WaitTime=30 BaseTime=20560 RunTime=150	OptSolTime=20878
T16 Train180 AimedDepartureTime=20740 WaitTime=30 BaseTime=20740 RunTime=90	OptSolTime=21058
T17 Train180 AimedDepartureTime=20860 WaitTime=30 BaseTime=20860 RunTime=150	OptSolTime=21178
T18 Train180 AimedDepartureTime=21040 WaitTime=30 BaseTime=21040 RunTime=300	OptSolTime=21358
T19 Train180 AimedDepartureTime=21520 WaitTime=180 BaseTime=21520 RunTime=90	OptSolTime=21838
T20 Train180 AimedDepartureTime=21610 WaitTime=0 BaseTime=21610 RunTime=30	OptSolTime=21928
T21 Train180 AimedDepartureTime=21640 WaitTime=0 BaseTime=21640 RunTime=150	OptSolTime=21958
T22 Train180 AimedDepartureTime=21820 WaitTime=30 BaseTime=21820 RunTime=90	OptSolTime=22138
T23 Train180 AimedDepartureTime=21940 WaitTime=30 BaseTime=21940 RunTime=90	OptSolTime=22258
T24 Train180 AimedDepartureTime=22060 WaitTime=30 BaseTime=22060 RunTime=110	OptSolTime=22378
T25 Train180 AimedDepartureTime=22170 WaitTime=0 BaseTime=22170 RunTime=250	OptSolTime=22488

TrainId=24 Delay=113 FreeRun=2398 	Final Delay=141
T25 Train24 AimedDepartureTime=0 WaitTime=60 BaseTime=113 RunTime=212	OptSolTime=113
T24 Train24 AimedDepartureTime=0 WaitTime=0 BaseTime=325 RunTime=148	OptSolTime=325
T23 Train24 AimedDepartureTime=0 WaitTime=30 BaseTime=503 RunTime=150	OptSolTime=531
T22 Train24 AimedDepartureTime=0 WaitTime=30 BaseTime=683 RunTime=150	OptSolTime=711
T21 Train24 AimedDepartureTime=0 WaitTime=30 BaseTime=863 RunTime=149	OptSolTime=891
T20 Train24 AimedDepartureTime=0 WaitTime=0 BaseTime=1012 RunTime=45	OptSolTime=1040
T19 Train24 AimedDepartureTime=0 WaitTime=0 BaseTime=1057 RunTime=196	OptSolTime=1085
T18 Train24 AimedDepartureTime=0 WaitTime=60 BaseTime=1313 RunTime=300	OptSolTime=1341
T17 Train24 AimedDepartureTime=0 WaitTime=30 BaseTime=1643 RunTime=210	OptSolTime=1671
T16 Train24 AimedDepartureTime=0 WaitTime=30 BaseTime=1883 RunTime=210	OptSolTime=1911
T15 Train24 AimedDepartureTime=0 WaitTime=30 BaseTime=2123 RunTime=150	OptSolTime=2151
T14 Train24 AimedDepartureTime=0 WaitTime=30 BaseTime=2303 RunTime=208	OptSolTime=2331
T13 Train24 AimedDepartureTime=0 WaitTime=0 BaseTime=2511 RunTime=80	OptSolTime=2539

TrainId=152 Delay=40 FreeRun=1345 	Final Delay=40
T10 Train152 AimedDepartureTime=0 WaitTime=0 BaseTime=40 RunTime=205	OptSolTime=40
T9 Train152 AimedDepartureTime=205 WaitTime=0 BaseTime=245 RunTime=240	OptSolTime=245
T8 Train152 AimedDepartureTime=475 WaitTime=30 BaseTime=515 RunTime=322	OptSolTime=515
T7 Train152 AimedDepartureTime=797 WaitTime=0 BaseTime=837 RunTime=368	OptSolTime=837
T6 Train152 AimedDepartureTime=1345 WaitTime=180 BaseTime=1385 RunTime=660	OptSolTime=1385

TrainId=154 Delay=3201 FreeRun=1349 	Final Delay=3749
T5 Train154 AimedDepartureTime=0 WaitTime=0 BaseTime=3201 RunTime=381	OptSolTime=3652
T4 Train154 AimedDepartureTime=0 WaitTime=0 BaseTime=3582 RunTime=273	OptSolTime=4033
T3 Train154 AimedDepartureTime=0 WaitTime=0 BaseTime=3855 RunTime=480	OptSolTime=4403
T2 Train154 AimedDepartureTime=0 WaitTime=0 BaseTime=4335 RunTime=215	OptSolTime=4883
T1 Train154 AimedDepartureTime=0 WaitTime=0 BaseTime=4550 RunTime=285	OptSolTime=5098

TrainId=155 Delay=226 FreeRun=4130 	Final Delay=490
T22 Train155 AimedDepartureTime=0 WaitTime=30 BaseTime=226 RunTime=150	OptSolTime=411
T21 Train155 AimedDepartureTime=0 WaitTime=30 BaseTime=406 RunTime=150	OptSolTime=591
T20 Train155 AimedDepartureTime=0 WaitTime=0 BaseTime=556 RunTime=45	OptSolTime=741
T19 Train155 AimedDepartureTime=0 WaitTime=0 BaseTime=601 RunTime=195	OptSolTime=786
T18 Train155 AimedDepartureTime=630 WaitTime=60 BaseTime=856 RunTime=300	OptSolTime=1041
T17 Train155 AimedDepartureTime=960 WaitTime=30 BaseTime=1186 RunTime=210	OptSolTime=1371
T16 Train155 AimedDepartureTime=1200 WaitTime=30 BaseTime=1426 RunTime=210	OptSolTime=1611
T15 Train155 AimedDepartureTime=1440 WaitTime=30 BaseTime=1666 RunTime=150	OptSolTime=1851
T14 Train155 AimedDepartureTime=1620 WaitTime=30 BaseTime=1846 RunTime=201	OptSolTime=2031
T13 Train155 AimedDepartureTime=1821 WaitTime=0 BaseTime=2047 RunTime=83	OptSolTime=2232
T12 Train155 AimedDepartureTime=1904 WaitTime=0 BaseTime=2130 RunTime=166	OptSolTime=2315
T11 Train155 AimedDepartureTime=2110 WaitTime=40 BaseTime=2336 RunTime=700	OptSolTime=2600
T10 Train155 AimedDepartureTime=2990 WaitTime=180 BaseTime=3216 RunTime=420	OptSolTime=3480
T9 Train155 AimedDepartureTime=3410 WaitTime=0 BaseTime=3636 RunTime=240	OptSolTime=3900
T8 Train155 AimedDepartureTime=3680 WaitTime=30 BaseTime=3906 RunTime=270	OptSolTime=4170
T7 Train155 AimedDepartureTime=3950 WaitTime=0 BaseTime=4176 RunTime=180	OptSolTime=4440
T6 Train155 AimedDepartureTime=4130 WaitTime=0 BaseTime=4356 RunTime=480	OptSolTime=4620

TrainId=92 Delay=0 FreeRun=4620 	Final Delay=0
T7 Train92 AimedDepartureTime=1890 WaitTime=0 BaseTime=1890 RunTime=241	OptSolTime=1890
T6 Train92 AimedDepartureTime=2131 WaitTime=0 BaseTime=2131 RunTime=669	OptSolTime=2131
T5 Train92 AimedDepartureTime=3040 WaitTime=240 BaseTime=3040 RunTime=612	OptSolTime=3040
T4 Train92 AimedDepartureTime=3652 WaitTime=0 BaseTime=3652 RunTime=266	OptSolTime=3652
T3 Train92 AimedDepartureTime=3918 WaitTime=0 BaseTime=3918 RunTime=485	OptSolTime=3918
T2 Train92 AimedDepartureTime=4403 WaitTime=0 BaseTime=4403 RunTime=217	OptSolTime=4403
T1 Train92 AimedDepartureTime=4620 WaitTime=0 BaseTime=4620 RunTime=289	OptSolTime=4620

TrainId=159 Delay=21 FreeRun=650 	Final Delay=21
T19 Train159 AimedDepartureTime=0 WaitTime=180 BaseTime=21 RunTime=90	OptSolTime=21
T20 Train159 AimedDepartureTime=90 WaitTime=0 BaseTime=111 RunTime=30	OptSolTime=111
T21 Train159 AimedDepartureTime=120 WaitTime=0 BaseTime=141 RunTime=150	OptSolTime=141
T22 Train159 AimedDepartureTime=300 WaitTime=30 BaseTime=321 RunTime=90	OptSolTime=321
T23 Train159 AimedDepartureTime=420 WaitTime=30 BaseTime=441 RunTime=90	OptSolTime=441
T24 Train159 AimedDepartureTime=540 WaitTime=30 BaseTime=561 RunTime=110	OptSolTime=561
T25 Train159 AimedDepartureTime=650 WaitTime=0 BaseTime=671 RunTime=190	OptSolTime=671
