

TrainId=12 Delay=4076 FreeRun=2390 	Final Delay=4720
T1 Train28 AimedDepartureTime=14665 WaitTime=0 BaseTime=14665 RunTime=300	OptSolTime=21785

TrainId=29 Delay=0 FreeRun=11135 	Final Delay=2550
T16 Train29 AimedDepartureTime=7265 WaitTime=0 BaseTime=7265 RunTime=120	OptSolTime=7265
T15 Train29 AimedDepartureTime=7415 WaitTime=30 BaseTime=7415 RunTime=390	OptSolTime=7955
T14 Train29 AimedDepartureTime=7985 WaitTime=180 BaseTime=7985 RunTime=420	OptSolTime=8525
T13 Train29 AimedDepartureTime=8435 WaitTime=30 BaseTime=8435 RunTime=510	OptSolTime=10895
T12 Train29 AimedDepartureTime=9125 WaitTime=180 BaseTime=9125 RunTime=300	OptSolTime=11675
T11 Train29 AimedDepartureTime=9455 WaitTime=30 BaseTime=9455 RunTime=150	OptSolTime=12005
T10 Train29 AimedDepartureTime=9605 WaitTime=0 BaseTime=9605 RunTime=480	OptSolTime=12155
T9 Train29 AimedDepartureTime=10205 WaitTime=120 BaseTime=10205 RunTime=240	OptSolTime=12755
T8 Train29 AimedDepartureTime=10475 WaitTime=30 BaseTime=10475 RunTime=210	OptSolTime=13025
T7 Train29 AimedDepartureTime=10715 WaitTime=30 BaseTime=10715 RunTime=90	OptSolTime=13265
T5 Train29 AimedDepartureTime=10805 WaitTime=0 BaseTime=10805 RunTime=60	OptSolTime=13355
T3 Train29 AimedDepartureTime=10895 WaitTime=30 BaseTime=10895 RunTime=240	OptSolTime=13445
T1 Train29 AimedDepartureTime=11135 WaitTime=0 BaseTime=11135 RunTime=330	OptSolTime=13685

TrainId=30 Delay=0 FreeRun=16020 	Final Delay=5480
T33 Train30 AimedDepartureTime=7685 WaitTime=0 BaseTime=7685 RunTime=263	OptSolTime=7685
T32 Train30 AimedDepartureTime=7948 WaitTime=0 BaseTime=7948 RunTime=397	OptSolTime=7948
T31 Train30 AimedDepartureTime=8375 WaitTime=30 BaseTime=8375 RunTime=270	OptSolTime=8375
T30 Train30 AimedDepartureTime=8665 WaitTime=20 BaseTime=8665 RunTime=380	OptSolTime=9525
T29 Train30 AimedDepartureTime=9105 WaitTime=60 BaseTime=9105 RunTime=900	OptSolTime=9965
T28 Train30 AimedDepartureTime=10025 WaitTime=20 BaseTime=10025 RunTime=620	OptSolTime=10885
T27 Train30 AimedDepartureTime=10765 WaitTime=120 BaseTime=10765 RunTime=255	OptSolTime=11625
T26 Train30 AimedDepartureTime=11020 WaitTime=0 BaseTime=11020 RunTime=165	OptSolTime=11880
T25 Train30 AimedDepartureTime=11215 WaitTime=30 BaseTime=11215 RunTime=390	OptSolTime=12075
T24 Train30 AimedDepartureTime=11615 WaitTime=10 BaseTime=11615 RunTime=310	OptSolTime=13075
T23 Train30 AimedDepartureTime=11955 WaitTime=30 BaseTime=11955 RunTime=330	OptSolTime=14735
T22 Train30 AimedDepartureTime=12315 WaitTime=30 BaseTime=12315 RunTime=270	OptSolTime=15095
T21 Train30 AimedDepartureTime=12585 WaitTime=0 BaseTime=12585 RunTime=120	OptSolTime=15365
T20 Train30 AimedDepartureTime=12735 WaitTime=30 BaseTime=12735 RunTime=150	OptSolTime=15515
T19 Train30 AimedDepartureTime=12885 WaitTime=0 BaseTime=12885 RunTime=300	OptSolTime=16265
T18 Train30 AimedDepartureTime=13305 WaitTime=120 BaseTime=13305 RunTime=300	OptSolTime=16685
T17 Train30 AimedDepartureTime=13605 WaitTime=0 BaseTime=13605 RunTime=240	OptSolTime=16985
T16 Train30 AimedDepartureTime=13845 WaitTime=0 BaseTime=13845 RunTime=71	OptSolTime=17225
T15 Train30 AimedDepartureTime=13916 WaitTime=0 BaseTime=13916 RunTime=109	OptSolTime=17296
T14 Train30 AimedDepartureTime=14025 WaitTime=0 BaseTime=14025 RunTime=240	OptSolTime=18148
T13 Train30 AimedDepartureTime=14295 WaitTime=30 BaseTime=14295 RunTime=330	OptSolTime=18418
T12 Train30 AimedDepartureTime=14625 WaitTime=0 BaseTime=14625 RunTime=88	OptSolTime=18748
T11 Train30 AimedDepartureTime=14713 WaitTime=0 BaseTime=14713 RunTime=92	OptSolTime=18836
T10 Train30 AimedDepartureTime=14805 WaitTime=0 BaseTime=14805 RunTime=360	OptSolTime=20285
T9 Train30 AimedDepartureTime=15225 WaitTime=60 BaseTime=15225 RunTime=180	OptSolTime=20705
T8 Train30 AimedDepartureTime=15435 WaitTime=30 BaseTime=15435 RunTime=210	OptSolTime=20915
T7 Train30 AimedDepartureTime=15675 WaitTime=30 BaseTime=15675 RunTime=130	OptSolTime=21155
T5 Train30 AimedDepartureTime=15805 WaitTime=0 BaseTime=15805 RunTime=49	OptSolTime=21285
T3 Train30 AimedDepartureTime=15854 WaitTime=0 BaseTime=15854 RunTime=166	OptSolTime=21334
T1 Train30 AimedDepartureTime=16020 WaitTime=0 BaseTime=16020 RunTime=285	OptSolTime=21500

TrainId=31 Delay=0 FreeRun=13265 	Final Delay=0
T1 Train31 AimedDepartureTime=8405 WaitTime=0 BaseTime=8405 RunTime=135	OptSolTime=8405
T2 Train31 AimedDepartureTime=8540 WaitTime=0 BaseTime=8540 RunTime=135	OptSolTime=8540
T4 Train31 AimedDepartureTime=8705 WaitTime=30 BaseTime=8705 RunTime=50	OptSolTime=8705
T6 Train31 AimedDepartureTime=8755 WaitTime=0 BaseTime=8755 RunTime=100	OptSolTime=8755
T8 Train31 AimedDepartureTime=8885 WaitTime=30 BaseTime=8885 RunTime=90	OptSolTime=8885
T9 Train31 AimedDepartureTime=9005 WaitTime=30 BaseTime=9005 RunTime=180	OptSolTime=9005
T10 Train31 AimedDepartureTime=9245 WaitTime=60 BaseTime=9245 RunTime=300	OptSolTime=9245
T11 Train31 AimedDepartureTime=9545 WaitTime=0 BaseTime=9545 RunTime=30	OptSolTime=9545
T12 Train31 AimedDepartureTime=9605 WaitTime=30 BaseTime=9605 RunTime=150	OptSolTime=9605
T13 Train31 AimedDepartureTime=9785 WaitTime=30 BaseTime=9785 RunTime=360	OptSolTime=9785
T14 Train31 AimedDepartureTime=10205 WaitTime=60 BaseTime=10205 RunTime=210	OptSolTime=10205
T15 Train31 AimedDepartureTime=10445 WaitTime=30 BaseTime=10445 RunTime=100	OptSolTime=10445
T16 Train31 AimedDepartureTime=10565 WaitTime=20 BaseTime=10565 RunTime=150	OptSolTime=10565
T17 Train31 AimedDepartureTime=10745 WaitTime=30 BaseTime=10745 RunTime=180	OptSolTime=10745
T18 Train31 AimedDepartureTime=10925 WaitTime=0 BaseTime=10925 RunTime=240	OptSolTime=10925
T19 Train31 AimedDepartureTime=11165 WaitTime=0 BaseTime=11165 RunTime=180	OptSolTime=11165
T20 Train31 AimedDepartureTime=11345 WaitTime=0 BaseTime=11345 RunTime=30	OptSolTime=11345
T21 Train31 AimedDepartureTime=11405 WaitTime=30 BaseTime=11405 RunTime=300	OptSolTime=11405
T22 Train31 AimedDepartureTime=11885 WaitTime=180 BaseTime=11885 RunTime=270	OptSolTime=11885
T23 Train31 AimedDepartureTime=12185 WaitTime=30 BaseTime=12185 RunTime=270	OptSolTime=12185
T24 Train31 AimedDepartureTime=12485 WaitTime=30 BaseTime=12485 RunTime=220	OptSolTime=12485
T25 Train31 AimedDepartureTime=12725 WaitTime=20 BaseTime=12725 RunTime=390	OptSolTime=12725
T26 Train31 AimedDepartureTime=13145 WaitTime=30 BaseTime=13145 RunTime=120	OptSolTime=13145
T27 Train31 AimedDepartureTime=13265 WaitTime=0 BaseTime=13265 RunTime=120	OptSolTime=13265

TrainId=32 Delay=0 FreeRun=17095 	Final Delay=0
T1 Train32 AimedDepartureTime=10205 WaitTime=0 BaseTime=10205 RunTime=126	OptSolTime=10205
T2 Train32 AimedDepartureTime=10331 WaitTime=0 BaseTime=10331 RunTime=125	OptSolTime=10331
T4 Train32 AimedDepartureTime=10456 WaitTime=0 BaseTime=10456 RunTime=47	OptSolTime=10456
T6 Train32 AimedDepartureTime=10503 WaitTime=0 BaseTime=10503 RunTime=92	OptSolTime=10503
T8 Train32 AimedDepartureTime=10625 WaitTime=30 BaseTime=10625 RunTime=90	OptSolTime=10625
T9 Train32 AimedDepartureTime=10745 WaitTime=30 BaseTime=10745 RunTime=150	OptSolTime=10745
T10 Train32 AimedDepartureTime=10925 WaitTime=30 BaseTime=10925 RunTime=300	OptSolTime=10925
T11 Train32 AimedDepartureTime=11225 WaitTime=0 BaseTime=11225 RunTime=75	OptSolTime=11225
T12 Train32 AimedDepartureTime=11300 WaitTime=0 BaseTime=11300 RunTime=105	OptSolTime=11300
T13 Train32 AimedDepartureTime=11405 WaitTime=0 BaseTime=11405 RunTime=240	OptSolTime=11405
T14 Train32 AimedDepartureTime=11645 WaitTime=0 BaseTime=11645 RunTime=180	OptSolTime=11645
T15 Train32 AimedDepartureTime=11825 WaitTime=0 BaseTime=11825 RunTime=102	OptSolTime=11825
T16 Train32 AimedDepartureTime=11927 WaitTime=0 BaseTime=11927 RunTime=78	OptSolTime=11927
T17 Train32 AimedDepartureTime=12005 WaitTime=0 BaseTime=12005 RunTime=240	OptSolTime=12005
T18 Train32 AimedDepartureTime=12245 WaitTime=0 BaseTime=12245 RunTime=180	OptSolTime=12245
T19 Train32 AimedDepartureTime=12425 WaitTime=0 BaseTime=12425 RunTime=180	OptSolTime=12425
T20 Train32 AimedDepartureTime=12605 WaitTime=0 BaseTime=12605 RunTime=30	OptSolTime=12605
T21 Train32 AimedDepartureTime=12665 WaitTime=30 BaseTime=12665 RunTime=180	OptSolTime=12665
T22 Train32 AimedDepartureTime=12845 WaitTime=0 BaseTime=12845 RunTime=210	OptSolTime=12845
T23 Train32 AimedDepartureTime=13085 WaitTime=30 BaseTime=13085 RunTime=270	OptSolTime=13085
T24 Train32 AimedDepartureTime=13385 WaitTime=30 BaseTime=13385 RunTime=230	OptSolTime=13385
T25 Train32 AimedDepartureTime=13625 WaitTime=10 BaseTime=13625 RunTime=390	OptSolTime=13625
T26 Train32 AimedDepartureTime=14045 WaitTime=30 BaseTime=14045 RunTime=120	OptSolTime=14045
T27 Train32 AimedDepartureTime=14165 WaitTime=0 BaseTime=14165 RunTime=120	OptSolTime=14165
T28 Train32 AimedDepartureTime=14405 WaitTime=120 BaseTime=14405 RunTime=470	OptSolTime=14405
T29 Train32 AimedDepartureTime=14885 WaitTime=10 BaseTime=14885 RunTime=960	OptSolTime=14885
T30 Train32 AimedDepartureTime=16085 WaitTime=240 BaseTime=16085 RunTime=290	OptSolTime=16085
T31 Train32 AimedDepartureTime=16385 WaitTime=10 BaseTime=16385 RunTime=330	OptSolTime=16385
T32 Train32 AimedDepartureTime=16745 WaitTime=30 BaseTime=16745 RunTime=350	OptSolTime=16745
T33 Train32 AimedDepartureTime=17095 WaitTime=0 BaseTime=17095 RunTime=250	OptSolTime=17095

TrainId=33 Delay=0 FreeRun=13145 	Final Delay=0
T1 Train33 AimedDepartureTime=10805 WaitTime=0 BaseTime=10805 RunTime=135	OptSolTime=10805
T2 Train33 AimedDepartureTime=10940 WaitTime=0 BaseTime=10940 RunTime=135	OptSolTime=10940
T4 Train33 AimedDepartureTime=11105 WaitTime=30 BaseTime=11105 RunTime=50	OptSolTime=11105
T6 Train33 AimedDepartureTime=11155 WaitTime=0 BaseTime=11155 RunTime=100	OptSolTime=11155
T8 Train33 AimedDepartureTime=11285 WaitTime=30 BaseTime=11285 RunTime=90	OptSolTime=11285
T9 Train33 AimedDepartureTime=11405 WaitTime=30 BaseTime=11405 RunTime=210	OptSolTime=11405
T10 Train33 AimedDepartureTime=11645 WaitTime=30 BaseTime=11645 RunTime=300	OptSolTime=11645
T11 Train33 AimedDepartureTime=11945 WaitTime=0 BaseTime=11945 RunTime=30	OptSolTime=11945
T12 Train33 AimedDepartureTime=12005 WaitTime=30 BaseTime=12005 RunTime=150	OptSolTime=12005
T13 Train33 AimedDepartureTime=12185 WaitTime=30 BaseTime=12185 RunTime=330	OptSolTime=12185
T14 Train33 AimedDepartureTime=12545 WaitTime=30 BaseTime=12545 RunTime=240	OptSolTime=12545
T15 Train33 AimedDepartureTime=13025 WaitTime=240 BaseTime=13025 RunTime=100	OptSolTime=13025
T16 Train33 AimedDepartureTime=13145 WaitTime=20 BaseTime=13145 RunTime=180	OptSolTime=13145

TrainId=34 Delay=0 FreeRun=16925 	Final Delay=0
T1 Train34 AimedDepartureTime=11765 WaitTime=0 BaseTime=11765 RunTime=135	OptSolTime=11765
T2 Train34 AimedDepartureTime=11900 WaitTime=0 BaseTime=11900 RunTime=135	OptSolTime=11900
T4 Train34 AimedDepartureTime=12065 WaitTime=30 BaseTime=12065 RunTime=80	OptSolTime=12065
T6 Train34 AimedDepartureTime=12145 WaitTime=0 BaseTime=12145 RunTime=160	OptSolTime=12145
T8 Train34 AimedDepartureTime=12485 WaitTime=180 BaseTime=12485 RunTime=90	OptSolTime=12485
T9 Train34 AimedDepartureTime=12605 WaitTime=30 BaseTime=12605 RunTime=150	OptSolTime=12605
T10 Train34 AimedDepartureTime=12785 WaitTime=30 BaseTime=12785 RunTime=300	OptSolTime=12785
T11 Train34 AimedDepartureTime=13085 WaitTime=0 BaseTime=13085 RunTime=30	OptSolTime=13085
T12 Train34 AimedDepartureTime=13145 WaitTime=30 BaseTime=13145 RunTime=240	OptSolTime=13145
T13 Train34 AimedDepartureTime=13565 WaitTime=180 BaseTime=13565 RunTime=330	OptSolTime=13565
T14 Train34 AimedDepartureTime=13925 WaitTime=30 BaseTime=13925 RunTime=210	OptSolTime=13925
T15 Train34 AimedDepartureTime=14165 WaitTime=30 BaseTime=14165 RunTime=100	OptSolTime=14165
T16 Train34 AimedDepartureTime=14285 WaitTime=20 BaseTime=14285 RunTime=150	OptSolTime=14285
T17 Train34 AimedDepartureTime=14465 WaitTime=30 BaseTime=14465 RunTime=240	OptSolTime=14465
T18 Train34 AimedDepartureTime=14705 WaitTime=0 BaseTime=14705 RunTime=180	OptSolTime=14705
T19 Train34 AimedDepartureTime=14885 WaitTime=0 BaseTime=14885 RunTime=180	OptSolTime=14885
T20 Train34 AimedDepartureTime=15065 WaitTime=0 BaseTime=15065 RunTime=30	OptSolTime=15065
T21 Train34 AimedDepartureTime=15125 WaitTime=30 BaseTime=15125 RunTime=240	OptSolTime=15125
T22 Train34 AimedDepartureTime=15365 WaitTime=0 BaseTime=15365 RunTime=240	OptSolTime=15365
T23 Train34 AimedDepartureTime=15785 WaitTime=180 BaseTime=15785 RunTime=330	OptSolTime=15785
T24 Train34 AimedDepartureTime=16145 WaitTime=30 BaseTime=16145 RunTime=220	OptSolTime=16145
T25 Train34 AimedDepartureTime=16385 WaitTime=20 BaseTime=16385 RunTime=390	OptSolTime=16385
T26 Train34 AimedDepartureTime=16805 WaitTime=30 BaseTime=16805 RunTime=120	OptSolTime=16805
T27 Train34 AimedDepartureTime=16925 WaitTime=0 BaseTime=16925 RunTime=120	OptSolTime=16925

TrainId=35 Delay=0 FreeRun=20155 	Final Delay=0
T1 Train35 AimedDepartureTime=13205 WaitTime=0 BaseTime=13205 RunTime=118	OptSolTime=13205
T2 Train35 AimedDepartureTime=13323 WaitTime=0 BaseTime=13323 RunTime=117	OptSolTime=13323
T4 Train35 AimedDepartureTime=13440 WaitTime=0 BaseTime=13440 RunTime=52	OptSolTime=13440
T6 Train35 AimedDepartureTime=13492 WaitTime=0 BaseTime=13492 RunTime=103	OptSolTime=13492
T8 Train35 AimedDepartureTime=13625 WaitTime=30 BaseTime=13625 RunTime=90	OptSolTime=13625
T9 Train35 AimedDepartureTime=13745 WaitTime=30 BaseTime=13745 RunTime=180	OptSolTime=13745
T10 Train35 AimedDepartureTime=14045 WaitTime=120 BaseTime=14045 RunTime=300	OptSolTime=14045
T11 Train35 AimedDepartureTime=14345 WaitTime=0 BaseTime=14345 RunTime=73	OptSolTime=14345
T12 Train35 AimedDepartureTime=14418 WaitTime=0 BaseTime=14418 RunTime=107	OptSolTime=14418
T13 Train35 AimedDepartureTime=14525 WaitTime=0 BaseTime=14525 RunTime=270	OptSolTime=14525
T14 Train35 AimedDepartureTime=14825 WaitTime=30 BaseTime=14825 RunTime=180	OptSolTime=14825
T15 Train35 AimedDepartureTime=15005 WaitTime=0 BaseTime=15005 RunTime=102	OptSolTime=15005
T16 Train35 AimedDepartureTime=15107 WaitTime=0 BaseTime=15107 RunTime=78	OptSolTime=15107
T17 Train35 AimedDepartureTime=15185 WaitTime=0 BaseTime=15185 RunTime=240	OptSolTime=15185
T18 Train35 AimedDepartureTime=15425 WaitTime=0 BaseTime=15425 RunTime=180	OptSolTime=15425
T19 Train35 AimedDepartureTime=15605 WaitTime=0 BaseTime=15605 RunTime=180	OptSolTime=15605
T20 Train35 AimedDepartureTime=15785 WaitTime=0 BaseTime=15785 RunTime=30	OptSolTime=15785
T21 Train35 AimedDepartureTime=15845 WaitTime=30 BaseTime=15845 RunTime=360	OptSolTime=15845
T22 Train35 AimedDepartureTime=16205 WaitTime=0 BaseTime=16205 RunTime=270	OptSolTime=16205
T23 Train35 AimedDepartureTime=16505 WaitTime=30 BaseTime=16505 RunTime=330	OptSolTime=16505
T24 Train35 AimedDepartureTime=16865 WaitTime=30 BaseTime=16865 RunTime=230	OptSolTime=16865
T25 Train35 AimedDepartureTime=17105 WaitTime=10 BaseTime=17105 RunTime=390	OptSolTime=17105
T26 Train35 AimedDepartureTime=17525 WaitTime=30 BaseTime=17525 RunTime=120	OptSolTime=17525
T27 Train35 AimedDepartureTime=17645 WaitTime=0 BaseTime=17645 RunTime=120	OptSolTime=17645
T28 Train35 AimedDepartureTime=17825 WaitTime=60 BaseTime=17825 RunTime=410	OptSolTime=17825
T29 Train35 AimedDepartureTime=18245 WaitTime=10 BaseTime=18245 RunTime=930	OptSolTime=18245
T30 Train35 AimedDepartureTime=19205 WaitTime=30 BaseTime=19205 RunTime=290	OptSolTime=19205
T31 Train35 AimedDepartureTime=19505 WaitTime=10 BaseTime=19505 RunTime=270	OptSolTime=19505
T32 Train35 AimedDepartureTime=19805 WaitTime=30 BaseTime=19805 RunTime=350	OptSolTime=19805
T33 Train35 AimedDepartureTime=20155 WaitTime=0 BaseTime=20155 RunTime=250	OptSolTime=20155

TrainId=36 Delay=0 FreeRun=18005 	Final Delay=0
T8 Train36 AimedDepartureTime=14945 WaitTime=0 BaseTime=14945 RunTime=109	OptSolTime=14945
T9 Train36 AimedDepartureTime=15054 WaitTime=0 BaseTime=15054 RunTime=131	OptSolTime=15054
T10 Train36 AimedDepartureTime=15185 WaitTime=0 BaseTime=15185 RunTime=300	OptSolTime=15185
T11 Train36 AimedDepartureTime=15485 WaitTime=0 BaseTime=15485 RunTime=105	OptSolTime=15485
T12 Train36 AimedDepartureTime=15590 WaitTime=0 BaseTime=15590 RunTime=135	OptSolTime=15590
T13 Train36 AimedDepartureTime=15725 WaitTime=0 BaseTime=15725 RunTime=300	OptSolTime=15725
T14 Train36 AimedDepartureTime=16025 WaitTime=0 BaseTime=16025 RunTime=240	OptSolTime=16025
T15 Train36 AimedDepartureTime=16265 WaitTime=0 BaseTime=16265 RunTime=140	OptSolTime=16265
T16 Train36 AimedDepartureTime=16405 WaitTime=0 BaseTime=16405 RunTime=100	OptSolTime=16405
T17 Train36 AimedDepartureTime=16505 WaitTime=0 BaseTime=16505 RunTime=360	OptSolTime=16505
T18 Train36 AimedDepartureTime=16985 WaitTime=120 BaseTime=16985 RunTime=300	OptSolTime=16985
T19 Train36 AimedDepartureTime=17285 WaitTime=0 BaseTime=17285 RunTime=180	OptSolTime=17285
T20 Train36 AimedDepartureTime=17465 WaitTime=0 BaseTime=17465 RunTime=151	OptSolTime=17465
T21 Train36 AimedDepartureTime=17616 WaitTime=0 BaseTime=17616 RunTime=149	OptSolTime=17616
T22 Train36 AimedDepartureTime=17765 WaitTime=0 BaseTime=17765 RunTime=240	OptSolTime=17765
T23 Train36 AimedDepartureTime=18005 WaitTime=0 BaseTime=18005 RunTime=300	OptSolTime=18005

TrainId=37 Delay=0 FreeRun=20765 	Final Delay=1530
T27 Train37 AimedDepartureTime=14285 WaitTime=0 BaseTime=14285 RunTime=165	OptSolTime=14285
T26 Train37 AimedDepartureTime=14450 WaitTime=0 BaseTime=14450 RunTime=195	OptSolTime=14450
T25 Train37 AimedDepartureTime=14675 WaitTime=30 BaseTime=14675 RunTime=450	OptSolTime=14675
T24 Train37 AimedDepartureTime=15155 WaitTime=30 BaseTime=15155 RunTime=330	OptSolTime=15155
T23 Train37 AimedDepartureTime=15515 WaitTime=30 BaseTime=15515 RunTime=450	OptSolTime=16835
T22 Train37 AimedDepartureTime=15995 WaitTime=30 BaseTime=15995 RunTime=450	OptSolTime=17315
T21 Train37 AimedDepartureTime=16625 WaitTime=180 BaseTime=16625 RunTime=360	OptSolTime=18065
T20 Train37 AimedDepartureTime=17015 WaitTime=30 BaseTime=17015 RunTime=210	OptSolTime=18455
T19 Train37 AimedDepartureTime=17225 WaitTime=0 BaseTime=17225 RunTime=180	OptSolTime=18755
T18 Train37 AimedDepartureTime=17405 WaitTime=0 BaseTime=17405 RunTime=240	OptSolTime=18935
T17 Train37 AimedDepartureTime=17645 WaitTime=0 BaseTime=17645 RunTime=300	OptSolTime=19175
T16 Train37 AimedDepartureTime=17975 WaitTime=30 BaseTime=17975 RunTime=210	OptSolTime=19505
T15 Train37 AimedDepartureTime=18215 WaitTime=30 BaseTime=18215 RunTime=270	OptSolTime=19745
T14 Train37 AimedDepartureTime=18515 WaitTime=30 BaseTime=18515 RunTime=270	OptSolTime=20045
T13 Train37 AimedDepartureTime=18815 WaitTime=30 BaseTime=18815 RunTime=330	OptSolTime=20345
T12 Train37 AimedDepartureTime=19175 WaitTime=30 BaseTime=19175 RunTime=150	OptSolTime=20705
T11 Train37 AimedDepartureTime=19355 WaitTime=30 BaseTime=19355 RunTime=150	OptSolTime=20885
T10 Train37 AimedDepartureTime=19505 WaitTime=0 BaseTime=19505 RunTime=420	OptSolTime=21035
T9 Train37 AimedDepartureTime=19955 WaitTime=30 BaseTime=19955 RunTime=150	OptSolTime=21485
T8 Train37 AimedDepartureTime=20135 WaitTime=30 BaseTime=20135 RunTime=210	OptSolTime=21665
T7 Train37 AimedDepartureTime=20375 WaitTime=30 BaseTime=20375 RunTime=90	OptSolTime=21905
T5 Train37 AimedDepartureTime=20465 WaitTime=0 BaseTime=20465 RunTime=60	OptSolTime=21995
T3 Train37 AimedDepartureTime=20555 WaitTime=30 BaseTime=20555 RunTime=210	OptSolTime=22085
T1 Train37 AimedDepartureTime=20765 WaitTime=0 BaseTime=20765 RunTime=300	OptSolTime=22295

TrainId=38 Delay=0 FreeRun=18335 	Final Delay=394209
T16 Train38 AimedDepartureTime=14525 WaitTime=0 BaseTime=14525 RunTime=120	OptSolTime=15185
T15 Train38 AimedDepartureTime=14675 WaitTime=30 BaseTime=14675 RunTime=390	OptSolTime=408884
T14 Train38 AimedDepartureTime=15245 WaitTime=180 BaseTime=15245 RunTime=420	OptSolTime=409454
T13 Train38 AimedDepartureTime=15695 WaitTime=30 BaseTime=15695 RunTime=510	OptSolTime=409904
T12 Train38 AimedDepartureTime=16385 WaitTime=180 BaseTime=16385 RunTime=300	OptSolTime=410594
T11 Train38 AimedDepartureTime=16715 WaitTime=30 BaseTime=16715 RunTime=150	OptSolTime=410924
T10 Train38 AimedDepartureTime=16865 WaitTime=0 BaseTime=16865 RunTime=420	OptSolTime=411074
T9 Train38 AimedDepartureTime=17405 WaitTime=120 BaseTime=17405 RunTime=240	OptSolTime=411614
T8 Train38 AimedDepartureTime=17675 WaitTime=30 BaseTime=17675 RunTime=210	OptSolTime=411884
T7 Train38 AimedDepartureTime=17915 WaitTime=30 BaseTime=17915 RunTime=90	OptSolTime=412124
T5 Train38 AimedDepartureTime=18005 WaitTime=0 BaseTime=18005 RunTime=60	OptSolTime=412214
T3 Train38 AimedDepartureTime=18095 WaitTime=30 BaseTime=18095 RunTime=240	OptSolTime=412304
T1 Train38 AimedDepartureTime=18335 WaitTime=0 BaseTime=18335 RunTime=330	OptSolTime=412544

TrainId=39 Delay=0 FreeRun=23118 	Final Delay=389756
T33 Train39 AimedDepartureTime=14825 WaitTime=0 BaseTime=14825 RunTime=263	OptSolTime=14825
T32 Train39 AimedDepartureTime=15088 WaitTime=0 BaseTime=15088 RunTime=397	OptSolTime=15088
T31 Train39 AimedDepartureTime=15515 WaitTime=30 BaseTime=15515 RunTime=270	OptSolTime=15515
T30 Train39 AimedDepartureTime=15805 WaitTime=20 BaseTime=15805 RunTime=440	OptSolTime=16375
T29 Train39 AimedDepartureTime=16305 WaitTime=60 BaseTime=16305 RunTime=900	OptSolTime=16875
T28 Train39 AimedDepartureTime=17225 WaitTime=20 BaseTime=17225 RunTime=800	OptSolTime=406981
T27 Train39 AimedDepartureTime=18205 WaitTime=180 BaseTime=18205 RunTime=315	OptSolTime=407961
T26 Train39 AimedDepartureTime=18520 WaitTime=0 BaseTime=18520 RunTime=165	OptSolTime=408276
T25 Train39 AimedDepartureTime=18715 WaitTime=30 BaseTime=18715 RunTime=390	OptSolTime=408471
T24 Train39 AimedDepartureTime=19115 WaitTime=10 BaseTime=19115 RunTime=310	OptSolTime=408871
T23 Train39 AimedDepartureTime=19455 WaitTime=30 BaseTime=19455 RunTime=330	OptSolTime=409211
T22 Train39 AimedDepartureTime=19815 WaitTime=30 BaseTime=19815 RunTime=270	OptSolTime=409571
T21 Train39 AimedDepartureTime=20085 WaitTime=0 BaseTime=20085 RunTime=120	OptSolTime=409841
T20 Train39 AimedDepartureTime=20235 WaitTime=30 BaseTime=20235 RunTime=150	OptSolTime=409991
T19 Train39 AimedDepartureTime=20385 WaitTime=0 BaseTime=20385 RunTime=180	OptSolTime=410141
T18 Train39 AimedDepartureTime=20565 WaitTime=0 BaseTime=20565 RunTime=180	OptSolTime=410321
T17 Train39 AimedDepartureTime=20745 WaitTime=0 BaseTime=20745 RunTime=240	OptSolTime=410501
T16 Train39 AimedDepartureTime=20985 WaitTime=0 BaseTime=20985 RunTime=72	OptSolTime=410741
T15 Train39 AimedDepartureTime=21057 WaitTime=0 BaseTime=21057 RunTime=108	OptSolTime=410813
T14 Train39 AimedDepartureTime=21165 WaitTime=0 BaseTime=21165 RunTime=240	OptSolTime=410921
T13 Train39 AimedDepartureTime=21435 WaitTime=30 BaseTime=21435 RunTime=330	OptSolTime=411191
T12 Train39 AimedDepartureTime=21765 WaitTime=0 BaseTime=21765 RunTime=88	OptSolTime=411521
T11 Train39 AimedDepartureTime=21853 WaitTime=0 BaseTime=21853 RunTime=92	OptSolTime=411609
T10 Train39 AimedDepartureTime=21945 WaitTime=0 BaseTime=21945 RunTime=360	OptSolTime=411701
T9 Train39 AimedDepartureTime=22365 WaitTime=60 BaseTime=22365 RunTime=180	OptSolTime=412121
T8 Train39 AimedDepartureTime=22575 WaitTime=30 BaseTime=22575 RunTime=210	OptSolTime=412331
T7 Train39 AimedDepartureTime=22815 WaitTime=30 BaseTime=22815 RunTime=114	OptSolTime=412571
T5 Train39 AimedDepartureTime=22929 WaitTime=0 BaseTime=22929 RunTime=42	OptSolTime=412685
T3 Train39 AimedDepartureTime=22971 WaitTime=0 BaseTime=22971 RunTime=147	OptSolTime=412727
T1 Train39 AimedDepartureTime=23118 WaitTime=0 BaseTime=23118 RunTime=267	OptSolTime=412874

TrainId=40 Delay=0 FreeRun=20645 	Final Delay=0
T1 Train40 AimedDepartureTime=15605 WaitTime=0 BaseTime=15605 RunTime=135	OptSolTime=15605
T2 Train40 AimedDepartureTime=15740 WaitTime=0 BaseTime=15740 RunTime=135	OptSolTime=15740
T4 Train40 AimedDepartureTime=15905 WaitTime=30 BaseTime=15905 RunTime=50	OptSolTime=15905
